"","id","status_group"
"56857",25497,"functional"
"56858",24630,"functional"
"56859",8836,"functional"
"56860",54153,"functional"
"56861",34943,"functional"
"56862",57642,"functional needs repair"
"56863",33649,"functional"
"56864",48425,"functional"
"56865",33139,"non functional"
"56866",45980,"non functional"
"56867",14053,"functional needs repair"
"56868",11606,"functional"
"56869",55172,"functional"
"56870",41298,"functional"
"56871",15748,"functional"
"56872",43351,"functional"
"56873",57284,"functional"
"56874",48773,"non functional"
"56875",60132,"functional"
"56876",58218,"functional"
"56877",47632,"functional"
"56878",6320,"non functional"
"56879",66450,"functional"
"56880",71523,"functional"
"56881",3387,"functional"
"56882",9618,"functional needs repair"
"56883",43521,"functional"
"56884",67560,"non functional"
"56885",55611,"functional"
"56886",46408,"functional needs repair"
"56887",7509,"functional"
"56888",58710,"functional"
"56889",43186,"functional"
"56890",13506,"functional"
"56891",43327,"functional"
"56892",15502,"non functional"
"56893",60109,"non functional"
"56894",71881,"functional"
"56895",67250,"non functional"
"56896",49793,"functional"
"56897",47725,"functional"
"56898",41906,"non functional"
"56899",55693,"non functional"
"56900",46797,"non functional"
"56901",58093,"functional"
"56902",72857,"non functional"
"56903",66132,"functional needs repair"
"56904",65099,"non functional"
"56905",33920,"functional needs repair"
"56906",56131,"functional"
"56907",25486,"functional"
"56908",10846,"functional"
"56909",21092,"functional needs repair"
"56910",43129,"functional"
"56911",53214,"functional needs repair"
"56912",48479,"functional"
"56913",13246,"non functional"
"56914",50930,"functional"
"56915",24576,"non functional"
"56916",28466,"functional"
"56917",51740,"non functional"
"56918",1395,"functional"
"56919",65673,"functional"
"56920",9989,"non functional"
"56921",41070,"functional"
"56922",70909,"non functional"
"56923",55189,"non functional"
"56924",56148,"functional"
"56925",33048,"functional needs repair"
"56926",44865,"functional"
"56927",53099,"functional"
"56928",41913,"non functional"
"56929",15403,"non functional"
"56930",947,"functional needs repair"
"56931",49221,"functional"
"56932",40202,"non functional"
"56933",19212,"functional"
"56934",14176,"functional"
"56935",47802,"non functional"
"56936",70945,"functional"
"56937",46779,"functional"
"56938",46505,"functional needs repair"
"56939",64389,"functional"
"56940",10411,"functional needs repair"
"56941",67552,"functional"
"56942",19156,"functional"
"56943",67449,"functional"
"56944",25084,"non functional"
"56945",67596,"non functional"
"56946",31578,"non functional"
"56947",4183,"functional"
"56948",49658,"non functional"
"56949",52161,"non functional"
"56950",23271,"non functional"
"56951",52276,"non functional"
"56952",28049,"functional"
"56953",71079,"non functional"
"56954",21986,"functional"
"56955",12397,"functional"
"56956",23336,"non functional"
"56957",73600,"functional"
"56958",8528,"non functional"
"56959",50796,"non functional"
"56960",40792,"functional"
"56961",14181,"functional"
"56962",15318,"non functional"
"56963",28802,"functional"
"56964",67615,"functional"
"56965",10450,"non functional"
"56966",65251,"non functional"
"56967",73666,"non functional"
"56968",13791,"functional"
"56969",11701,"functional"
"56970",1360,"non functional"
"56971",67092,"functional"
"56972",57020,"non functional"
"56973",13427,"non functional"
"56974",14091,"functional needs repair"
"56975",657,"non functional"
"56976",8373,"non functional"
"56977",51775,"non functional"
"56978",67559,"non functional"
"56979",32456,"non functional"
"56980",42540,"functional"
"56981",51181,"functional"
"56982",47863,"functional"
"56983",37727,"functional"
"56984",29916,"non functional"
"56985",7987,"functional"
"56986",55767,"non functional"
"56987",64268,"functional"
"56988",44375,"functional"
"56989",63792,"functional"
"56990",23931,"functional"
"56991",66374,"non functional"
"56992",65357,"functional"
"56993",9158,"non functional"
"56994",7658,"functional"
"56995",16655,"non functional"
"56996",72604,"non functional"
"56997",24499,"functional"
"56998",16060,"functional"
"56999",56987,"non functional"
"57000",20833,"functional"
"57001",14225,"functional"
"57002",777,"functional"
"57003",16044,"functional"
"57004",6995,"non functional"
"57005",56673,"functional"
"57006",18137,"non functional"
"57007",55982,"functional"
"57008",46203,"functional"
"57009",33574,"non functional"
"57010",69286,"functional"
"57011",52630,"functional"
"57012",402,"non functional"
"57013",24992,"non functional"
"57014",59710,"functional"
"57015",40689,"functional needs repair"
"57016",22707,"non functional"
"57017",9394,"non functional"
"57018",69451,"non functional"
"57019",6139,"non functional"
"57020",20957,"functional"
"57021",20486,"functional"
"57022",62127,"functional"
"57023",19884,"non functional"
"57024",5100,"functional"
"57025",71508,"non functional"
"57026",20580,"functional"
"57027",30651,"functional needs repair"
"57028",18221,"functional"
"57029",34761,"functional"
"57030",39743,"functional"
"57031",57100,"functional needs repair"
"57032",24106,"functional"
"57033",64689,"non functional"
"57034",37394,"functional"
"57035",68790,"functional"
"57036",17391,"functional"
"57037",14771,"non functional"
"57038",73821,"non functional"
"57039",30584,"non functional"
"57040",68697,"functional"
"57041",27226,"non functional"
"57042",24348,"functional"
"57043",23800,"functional"
"57044",62183,"functional"
"57045",49616,"functional"
"57046",41226,"non functional"
"57047",36059,"functional"
"57048",24443,"functional needs repair"
"57049",17730,"functional"
"57050",5585,"functional"
"57051",55043,"functional"
"57052",15561,"functional"
"57053",56330,"functional needs repair"
"57054",32197,"non functional"
"57055",6502,"non functional"
"57056",32340,"functional"
"57057",50422,"functional"
"57058",3226,"functional"
"57059",65053,"functional"
"57060",46644,"functional"
"57061",73984,"functional"
"57062",45286,"non functional"
"57063",22400,"functional"
"57064",40692,"functional needs repair"
"57065",36026,"functional"
"57066",31446,"functional"
"57067",26148,"functional"
"57068",50812,"functional"
"57069",22645,"non functional"
"57070",36991,"functional"
"57071",62038,"non functional"
"57072",52058,"non functional"
"57073",19058,"functional needs repair"
"57074",54246,"non functional"
"57075",55812,"functional needs repair"
"57076",3101,"functional"
"57077",48481,"functional"
"57078",29737,"functional"
"57079",30867,"functional needs repair"
"57080",11542,"functional"
"57081",61425,"functional"
"57082",22365,"functional"
"57083",45367,"non functional"
"57084",29709,"functional"
"57085",55463,"non functional"
"57086",60295,"functional"
"57087",70155,"functional needs repair"
"57088",45753,"non functional"
"57089",40958,"non functional"
"57090",70454,"functional"
"57091",70267,"non functional"
"57092",34751,"functional"
"57093",34230,"non functional"
"57094",40897,"non functional"
"57095",61645,"non functional"
"57096",37949,"non functional"
"57097",16474,"non functional"
"57098",63633,"functional"
"57099",58419,"functional"
"57100",59283,"non functional"
"57101",21712,"non functional"
"57102",59153,"functional"
"57103",47706,"functional"
"57104",67383,"non functional"
"57105",48383,"non functional"
"57106",30342,"non functional"
"57107",31416,"functional"
"57108",52832,"functional"
"57109",24861,"functional"
"57110",10023,"functional"
"57111",48186,"non functional"
"57112",46374,"functional"
"57113",36962,"functional"
"57114",58794,"functional"
"57115",46261,"functional"
"57116",52691,"non functional"
"57117",67477,"functional"
"57118",24162,"functional"
"57119",4906,"functional"
"57120",49864,"non functional"
"57121",10274,"functional"
"57122",73354,"non functional"
"57123",1627,"non functional"
"57124",67965,"non functional"
"57125",67448,"functional"
"57126",5896,"functional"
"57127",15075,"non functional"
"57128",48209,"non functional"
"57129",60660,"non functional"
"57130",55165,"functional"
"57131",66290,"non functional"
"57132",58549,"functional"
"57133",53629,"non functional"
"57134",42187,"non functional"
"57135",10478,"non functional"
"57136",66444,"functional"
"57137",6971,"functional"
"57138",44889,"functional"
"57139",28693,"non functional"
"57140",49652,"non functional"
"57141",39330,"functional"
"57142",50293,"functional"
"57143",10914,"functional"
"57144",62532,"functional needs repair"
"57145",31982,"non functional"
"57146",59188,"non functional"
"57147",71446,"functional"
"57148",40465,"functional"
"57149",32120,"functional"
"57150",68180,"non functional"
"57151",47839,"non functional"
"57152",56461,"non functional"
"57153",18426,"non functional"
"57154",3422,"non functional"
"57155",14517,"functional"
"57156",41668,"functional"
"57157",137,"functional"
"57158",31273,"non functional"
"57159",59584,"functional"
"57160",51767,"functional"
"57161",31468,"functional"
"57162",38161,"functional"
"57163",49197,"functional"
"57164",52123,"non functional"
"57165",70317,"non functional"
"57166",3107,"functional"
"57167",29133,"non functional"
"57168",30494,"functional needs repair"
"57169",28990,"functional"
"57170",56072,"non functional"
"57171",17142,"functional"
"57172",69354,"functional"
"57173",28480,"non functional"
"57174",60264,"non functional"
"57175",38811,"functional"
"57176",32329,"functional"
"57177",32496,"functional needs repair"
"57178",27613,"functional"
"57179",210,"non functional"
"57180",36394,"non functional"
"57181",24403,"non functional"
"57182",65901,"functional needs repair"
"57183",59585,"functional"
"57184",58302,"non functional"
"57185",68674,"non functional"
"57186",73048,"functional"
"57187",40877,"non functional"
"57188",68508,"non functional"
"57189",47034,"functional"
"57190",40872,"non functional"
"57191",19217,"non functional"
"57192",9251,"non functional"
"57193",55309,"functional"
"57194",50755,"functional"
"57195",46620,"functional"
"57196",5426,"functional"
"57197",51232,"non functional"
"57198",67351,"functional"
"57199",67394,"non functional"
"57200",70220,"functional"
"57201",22302,"functional"
"57202",53638,"non functional"
"57203",7159,"functional"
"57204",36767,"non functional"
"57205",50689,"functional"
"57206",12802,"functional"
"57207",29196,"non functional"
"57208",64472,"functional"
"57209",54689,"non functional"
"57210",56051,"non functional"
"57211",58906,"functional"
"57212",16801,"non functional"
"57213",40017,"functional"
"57214",8221,"non functional"
"57215",54650,"non functional"
"57216",12504,"non functional"
"57217",168,"functional"
"57218",30207,"functional needs repair"
"57219",15235,"functional"
"57220",51219,"functional"
"57221",31103,"non functional"
"57222",12342,"functional"
"57223",59473,"functional"
"57224",3095,"functional"
"57225",50571,"non functional"
"57226",43210,"functional"
"57227",36871,"functional"
"57228",69838,"non functional"
"57229",8257,"non functional"
"57230",69756,"non functional"
"57231",58393,"non functional"
"57232",47579,"functional"
"57233",33613,"functional needs repair"
"57234",70771,"functional"
"57235",42667,"non functional"
"57236",37202,"functional"
"57237",670,"functional"
"57238",51799,"non functional"
"57239",33736,"non functional"
"57240",69529,"functional"
"57241",35971,"functional"
"57242",29255,"functional"
"57243",39977,"functional"
"57244",35452,"non functional"
"57245",61109,"non functional"
"57246",39248,"functional needs repair"
"57247",20351,"non functional"
"57248",31743,"functional"
"57249",58183,"functional"
"57250",17380,"non functional"
"57251",68450,"non functional"
"57252",52867,"non functional"
"57253",7257,"functional"
"57254",24616,"non functional"
"57255",24579,"non functional"
"57256",70606,"functional"
"57257",60392,"functional"
"57258",1995,"non functional"
"57259",17600,"functional"
"57260",9949,"functional"
"57261",47250,"functional"
"57262",63227,"functional"
"57263",31049,"non functional"
"57264",23578,"functional"
"57265",6241,"non functional"
"57266",68792,"functional"
"57267",23421,"functional"
"57268",59582,"functional"
"57269",4890,"functional needs repair"
"57270",67235,"non functional"
"57271",52127,"functional"
"57272",30187,"non functional"
"57273",3202,"functional"
"57274",10943,"non functional"
"57275",36571,"non functional"
"57276",65195,"non functional"
"57277",257,"non functional"
"57278",55065,"functional"
"57279",60723,"functional"
"57280",73366,"functional"
"57281",32729,"non functional"
"57282",36317,"non functional"
"57283",68188,"non functional"
"57284",12046,"functional"
"57285",43195,"functional"
"57286",44663,"functional"
